ts_code,name,industry,trade_date,close,ma3,ma5,ma10,ma15,ma20,ma30,ma50,ma60,ma75,ma90,ma120,ma150,ma200,price_1_150,price_1_200,price_150_200,price_50_150,price_50_200,price_max_25,price_min_25,score
600280.SH,中央商场,百货,20221202,3.45,3.5033,3.468,3.443,3.4907,3.4695,3.4107,3.08,2.9915,2.8732,2.7877,2.6912,2.6568,2.6708,1,1,0,1,1,1,1,6
600285.SH,羚锐制药,中成药,20221202,13.92,13.9867,14.05,14.33,14.514,14.4885,14.3263,13.3918,13.2327,13.126,12.9024,12.7821,12.5271,12.5496,1,1,0,1,1,1,1,6
600329.SH,达仁堂,中成药,20221202,30.5,30.7667,31.256,31.543,31.1447,30.5725,29.2867,26.7384,26.2405,25.6029,25.0851,24.8599,23.9411,24.1312,1,1,0,1,1,1,1,6
605086.SH,龙高股份,矿物制品,20221202,21.84,21.9633,21.762,21.422,21.2213,21.0085,20.4413,19.4764,19.4797,19.5768,19.6624,19.7011,19.2846,19.4278,1,1,0,1,1,1,1,6
600303.SH,ST曙光,汽车整车,20221202,7.49,7.7233,7.636,7.865,7.5093,7.015,6.6747,6.998,6.6507,6.0253,5.5717,5.0399,4.9107,4.9206,1,1,0,1,1,1,1,6
600309.SH,万华化学,化工原料,20221202,89.94,89.9633,89.56,88.266,88.4353,87.0965,85.5593,87.1906,87.8502,87.8603,87.0977,88.4086,87.0151,86.3446,1,1,1,1,1,1,0,6
600322.SH,天房发展,区域地产,20221202,2.61,2.6833,2.648,2.512,2.4793,2.3895,2.2583,2.305,2.2803,2.2236,2.182,2.1467,2.1495,2.1936,1,1,0,1,1,1,1,6
600161.SH,天坛生物,生物制药,20221202,22.3,22.2533,22.162,22.295,22.436,22.1535,21.7223,21.3972,21.4795,21.5032,21.3334,21.0973,20.4093,20.5529,1,1,0,1,1,1,1,6
600393.SH,粤泰股份,全国地产,20221202,1.77,1.8,1.772,1.69,1.698,1.6315,1.5363,1.5098,1.5308,1.5385,1.5424,1.5696,1.5375,1.4856,1,1,1,0,1,1,1,6
600143.SH,金发科技,塑料,20221202,10.22,10.1533,10.11,10.112,10.158,10.1625,10.1127,10.0096,10.1005,10.2875,10.2507,9.9981,9.7022,9.7603,1,1,0,1,1,1,1,6
600138.SH,中青旅,旅游服务,20221202,14.03,14.0333,13.636,12.594,12.472,12.4165,12.0223,11.5752,11.5025,11.3453,11.2479,11.2864,11.1291,11.366,1,1,0,1,1,1,1,6
600531.SH,豫光金铅,铅锌,20221202,5.57,5.5733,5.616,5.555,5.5453,5.5385,5.3663,5.3318,5.3905,5.4147,5.3971,5.3532,5.2266,5.3044,1,1,0,1,1,1,1,6
603990.SH,麦迪科技,软件服务,20221202,21.17,21.1267,21.304,21.992,22.0527,21.9765,21.6643,20.9856,21.0507,21.934,22.6184,21.6924,20.3971,19.3961,1,1,1,1,1,0,1,6
600007.SH,中国国贸,园区开发,20221202,15.99,16.62,16.872,15.721,15.3373,15.0745,14.5917,14.3896,14.4967,14.4988,14.4792,14.472,14.4198,14.3034,1,1,1,0,1,1,1,6
600011.SH,华能国际,火力发电,20221202,7.57,7.65,7.804,7.823,7.6367,7.4975,7.4033,7.682,7.871,7.8636,7.6624,7.5547,7.4661,7.5169,1,1,0,1,1,1,1,6
600026.SH,中远海能,水运,20221202,13.78,14.8033,15.816,17.231,17.5527,17.8205,17.9673,18.03,17.809,17.2264,16.4622,14.8342,13.6562,11.8494,1,1,1,1,1,0,1,6
600513.SH,联环药业,化学制药,20221202,10.16,10.1433,10.17,10.31,10.3867,10.2865,10.079,9.6658,9.6497,9.6171,9.5982,9.7829,9.7354,9.5654,1,1,1,0,1,1,1,6
600029.SH,南方航空,空运,20221202,7.34,7.3967,7.302,7.095,7.0593,7.143,7.0153,6.8362,6.7798,6.6928,6.6414,6.6654,6.5733,6.6305,1,1,0,1,1,1,1,6
600500.SH,中化国际,塑料,20221202,7.22,7.25,7.19,7.115,7.1207,7.165,7.1627,7.1014,7.1843,7.238,7.127,6.9908,6.8407,6.9519,1,1,0,1,1,1,1,6
600050.SH,中国联通,电信运营,20221202,4.74,4.6233,4.438,4.194,3.9973,3.866,3.7094,3.5619,3.5494,3.535,3.507,3.4737,3.4546,3.4828,1,1,0,1,1,1,1,6
603997.SH,继峰股份,汽车配件,20221202,12.91,13.0933,13.146,13.127,13.3187,13.6285,13.239,12.6064,12.7095,13.1511,13.4868,13.0008,11.9924,11.532,1,1,1,1,1,0,1,6
600054.SH,黄山旅游,旅游景点,20221202,12.39,12.28,12.046,11.419,11.4493,11.4675,11.1053,10.735,10.722,10.6269,10.5694,10.6069,10.4531,10.5553,1,1,0,1,1,1,1,6
605218.SH,伟时电子,元器件,20221202,15.03,14.9867,14.808,14.833,14.942,15.0455,14.5567,13.3542,13.2247,13.356,13.3079,13.0804,12.6693,12.8173,1,1,0,1,1,1,1,6
600479.SH,千金药业,中成药,20221202,10.92,10.9433,10.926,10.879,10.8927,10.7475,10.4713,10.0092,9.9302,9.8375,9.7381,9.6961,9.608,9.8985,1,1,0,1,1,1,1,6
600080.SH,金花股份,中成药,20221202,8.7,8.71,8.696,9.018,9.0827,8.8115,8.4723,8.085,8.0543,7.9761,7.9596,7.9104,7.8484,7.8792,1,1,0,1,1,1,1,6
605001.SH,威奥股份,运输设备,20221202,10.25,10.1567,10.036,9.746,10.0547,9.889,8.7797,7.6964,7.5148,7.3389,7.2239,7.0167,6.8266,6.9665,1,1,0,1,1,1,1,6
605188.SH,国光连锁,超市连锁,20221202,8.36,8.2633,8.214,8.208,8.4453,8.5805,8.6187,8.4398,8.3377,8.1929,8.0814,7.8699,7.7361,7.777,1,1,0,1,1,1,1,6
600469.SH,风神股份,汽车配件,20221202,5.23,5.2333,5.178,5.173,5.1127,5.0635,4.9097,4.8084,4.9295,5.0352,5.0582,4.9782,4.8113,4.7031,1,1,1,0,1,1,1,6
600452.SH,涪陵电力,水力发电,20221202,14.3,14.2533,14.298,14.193,14.084,13.986,13.5977,13.475,13.564,13.6587,13.5094,13.1744,12.6741,12.5283,1,1,1,1,1,0,1,6
605183.SH,确成股份,化工原料,20221202,18.95,18.69,18.388,18.221,18.278,18.493,18.5863,18.5982,19.017,19.4511,19.4734,19.3144,18.7491,18.2018,1,1,1,0,1,1,1,6
605009.SH,豪悦护理,造纸,20221202,48.4,46.32,45.452,44.741,44.93,44.59,43.5617,41.5194,41.5392,41.0375,40.6346,39.9132,38.9967,40.6089,1,1,0,1,1,1,1,6
600118.SH,中国卫星,航空,20221202,23.3,23.4033,23.088,23.124,23.1833,23.0955,22.9387,22.1422,22.0992,21.8644,21.8641,21.4282,20.9759,21.4961,1,1,0,1,1,1,1,6
600435.SH,北方导航,专用机械,20221202,9.94,9.9133,9.932,10.041,9.9393,9.9075,9.574,8.9506,8.9032,8.9453,9.0392,9.0101,8.8681,8.8873,1,1,0,1,1,1,1,6
600121.SH,郑州煤电,煤炭开采,20221202,5.71,5.8333,5.832,5.522,5.408,5.3445,5.2423,5.2912,5.432,5.5708,5.5456,5.6943,5.3849,5.121,1,1,1,0,1,1,1,6
600125.SH,铁龙物流,铁路,20221202,5.73,5.7333,5.714,5.603,5.5527,5.528,5.4673,5.4528,5.4573,5.3844,5.3372,5.3319,5.2545,5.2613,1,1,0,1,1,1,1,6
600428.SH,中远海特,水运,20221202,7.11,7.2767,7.428,7.38,7.3613,7.29,7.1837,7.0722,7.159,7.2267,6.8435,6.318,5.9744,5.6036,1,1,1,1,1,0,1,6
300779.SZ,惠城环保,环境保护,20221202,28.24,27.6933,27.466,25.47,23.36,21.882,19.643,17.511,17.1832,16.8113,16.4686,15.7236,15.1405,15.1758,1,1,0,1,1,1,1,6
300771.SZ,智莱科技,IT设备,20221202,14.19,13.56,13.022,12.825,12.8007,12.7665,12.899,13.282,13.5183,13.9308,14.2051,13.981,13.6278,13.2149,1,1,1,0,1,1,1,6
300003.SZ,乐普医疗,医疗保健,20221202,22.5,22.3833,22.438,22.705,23.0267,23.3185,23.899,22.9718,22.535,21.6215,21.0217,20.2667,19.6906,19.7861,1,1,0,1,1,1,1,6
600312.SH,平高电气,电气设备,20221202,8.5,8.51,8.562,8.699,8.6673,8.6355,8.3097,7.8188,7.789,7.9464,8.013,8.0581,7.8314,7.8115,1,1,1,0,1,1,1,6
688369.SH,致远互联,软件服务,20221202,75.64,73.1633,72.186,73.617,74.842,74.634,74.9517,71.146,69.1808,67.5863,65.8399,61.4239,58.2955,58.6903,1,1,0,1,1,1,1,6
300181.SZ,佐力药业,中成药,20221202,11.86,11.9467,11.962,11.927,11.8313,11.624,11.343,10.4324,10.2692,10.0461,9.8979,9.852,9.5147,9.5677,1,1,0,1,1,1,1,6
601869.SH,长飞光纤,通信设备,20221202,35.31,35.1067,35.114,35.353,35.404,35.7035,38.1273,40.2562,40.9342,40.3554,39.163,36.9357,34.7465,33.0113,1,1,1,1,1,0,1,6
601858.SH,中国科传,出版业,20221202,12.82,14.1767,13.874,11.782,10.5273,9.862,9.041,8.308,8.213,8.0855,7.983,7.8695,7.7813,7.9583,1,1,0,1,1,1,1,6
688358.SH,祥生医疗,医疗保健,20221202,37.13,37.1,36.77,37.287,37.922,38.781,40.8363,41.066,40.2267,38.8881,37.9421,34.7809,32.5761,31.2266,1,1,1,1,1,0,1,6
688355.SH,明志科技,机械基件,20221202,39.4,37.8567,37.314,38.38,37.3393,35.232,33.0097,30.0258,29.5218,29.0367,27.9619,26.2347,24.6775,25.0168,1,1,0,1,1,1,1,6
300229.SZ,拓尔思,软件服务,20221202,13.27,12.71,12.474,12.623,12.868,12.82,12.4197,11.7124,11.8408,12.2713,12.4448,12.1804,11.8611,11.5981,1,1,1,0,1,1,1,6
688335.SH,复洁环保,环境保护,20221202,23.31,23.0267,22.962,23.027,23.0073,22.8945,22.7727,21.5272,21.539,21.722,21.7291,21.3739,20.9897,21.2779,1,1,0,1,1,1,1,6
603801.SH,志邦家居,家居用品,20221202,27.67,28.24,28.088,27.002,26.6633,25.6895,24.2607,23.9956,23.953,23.3383,22.9493,23.195,22.5174,23.281,1,1,0,1,1,1,1,6
300239.SZ,东宝生物,生物制药,20221202,7.73,7.7167,7.758,7.956,8.2007,8.2145,8.1473,7.9546,8.1083,8.1768,8.1746,8.0187,7.8285,7.4058,0,1,1,1,1,1,1,6
300247.SZ,融捷健康,医疗保健,20221202,3.84,3.7933,3.766,3.761,3.7733,3.706,3.6083,3.5534,3.5602,3.5512,3.5182,3.5082,3.4372,3.5525,1,1,0,1,1,1,1,6
603811.SH,诚意药业,化学制药,20221202,17.21,16.8533,16.194,16.257,16.414,16.3165,16.1717,15.7544,15.6533,15.4281,15.1019,14.6796,14.4194,14.7575,1,1,0,1,1,1,1,6
300274.SZ,阳光电源,电气设备,20221202,120.09,117.0,116.514,115.898,115.9847,118.721,123.294,122.195,121.2558,123.2324,122.8879,117.5442,109.0608,108.6211,1,1,1,1,1,0,1,6
300161.SZ,华中数控,机床制造,20221202,26.56,26.1533,26.194,27.257,26.464,25.6055,24.7173,22.2284,21.6245,21.5268,21.7596,21.5233,20.8193,21.1907,1,1,0,1,1,1,1,6
300282.SZ,ST三盛,文教休闲,20221202,5.66,5.6267,5.526,5.651,5.7107,5.651,5.503,5.33,5.0453,4.7177,4.4602,4.1001,3.9337,4.0848,1,1,0,1,1,1,1,6
601288.SH,农业银行,银行,20221202,2.86,2.8667,2.868,2.848,2.83,2.8115,2.8013,2.8224,2.8258,2.8259,2.8288,2.8221,2.8212,2.817,1,1,1,1,1,1,0,6
300314.SZ,戴维医疗,医疗保健,20221202,14.85,14.6667,14.538,14.546,14.63,14.784,15.013,13.3092,12.7938,12.3799,12.1458,11.7427,11.3552,11.772,1,1,0,1,1,1,1,6
688305.SH,科德数控,机床制造,20221202,108.89,106.97,106.292,111.18,112.7253,110.4175,107.9097,96.3772,91.6187,88.6577,86.7841,83.7406,79.2619,79.9546,1,1,0,1,1,1,1,6
603829.SH,洛凯股份,电气设备,20221202,11.98,11.8667,11.778,11.792,11.7773,11.7425,11.6717,11.4412,11.5318,11.6893,11.6402,11.2946,10.9329,10.9723,1,1,0,1,1,1,1,6
601226.SH,华电重工,建筑工程,20221202,6.71,6.7033,6.696,6.678,6.632,6.6825,6.4657,5.9698,5.9725,5.9415,5.8782,5.6808,5.4425,5.5459,1,1,0,1,1,1,1,6
300341.SZ,麦克奥迪,电气设备,20221202,9.72,9.6267,9.584,9.708,9.812,9.9025,10.315,9.7168,9.6047,9.5412,9.5052,9.3746,9.1271,9.327,1,1,0,1,1,1,1,6
601225.SH,陕西煤业,煤炭开采,20221202,19.17,19.65,19.792,19.733,19.754,20.064,20.2003,21.0918,21.6287,21.6804,21.3002,20.9125,20.0643,18.648,0,1,1,1,1,1,1,6
300353.SZ,东土科技,通信设备,20221202,9.82,9.48,9.364,9.534,9.6687,9.638,9.5943,9.197,9.2232,9.2907,9.3037,9.1605,8.7815,9.1352,1,1,0,1,1,1,1,6
601163.SH,三角轮胎,汽车配件,20221202,13.01,12.8433,12.772,12.839,12.7507,12.676,12.418,11.8478,11.8435,11.8127,11.8031,11.7092,11.5631,11.7391,1,1,0,1,1,1,1,6
603855.SH,华荣股份,专用机械,20221202,24.78,24.83,24.386,23.77,23.6627,23.56,23.299,22.7998,22.6845,22.7277,22.9063,23.2167,22.8484,22.4396,1,1,1,0,1,1,1,6
601088.SH,中国神华,煤炭开采,20221202,29.39,29.9333,30.084,29.599,29.236,29.3665,29.296,30.0628,30.4172,30.3888,30.0326,30.0431,29.8959,28.7745,0,1,1,1,1,1,1,6
300170.SZ,汉得信息,软件服务,20221202,9.05,9.03,8.964,8.953,9.0133,8.98,8.8733,8.2742,8.1872,8.2768,8.3618,8.4723,8.4334,8.2502,1,1,1,0,1,1,1,6
601898.SH,中煤能源,煤炭开采,20221202,9.45,9.5967,9.554,9.362,9.246,9.22,9.1897,9.6832,9.8517,9.8344,9.6643,9.7014,9.6224,9.0838,0,1,1,1,1,1,1,6
300765.SZ,新诺威,食品,20221202,16.49,16.0767,16.042,16.289,16.5187,16.472,16.263,15.6326,15.681,15.7757,15.7187,15.4897,14.9947,15.0145,1,1,0,1,1,1,1,6
603013.SH,亚普股份,汽车配件,20221202,15.11,15.2133,15.028,15.022,15.0193,15.004,14.69,14.3042,14.501,14.7665,15.0561,14.9139,14.4737,14.2331,1,1,1,0,1,1,1,6
300018.SZ,中元股份,电气设备,20221202,6.59,6.5667,6.562,6.69,6.7813,6.8195,6.8163,6.7468,6.6888,6.6948,6.6129,6.4215,6.2033,6.373,1,1,0,1,1,1,1,6
300029.SZ,ST天龙,电气设备,20221202,8.32,8.26,8.238,8.209,8.3893,8.6465,8.811,8.6364,8.8713,9.2383,8.9653,8.3506,7.9827,7.4771,1,1,1,1,1,0,1,6
603040.SH,新坐标,汽车配件,20221202,19.04,18.8633,18.578,18.821,18.758,18.783,18.5053,17.6794,17.5755,17.8541,18.1511,18.2992,17.7277,17.5024,1,1,1,0,1,1,1,6
603036.SH,如通股份,专用机械,20221202,10.84,10.5533,10.362,10.356,10.3113,10.189,9.9223,9.5864,9.5898,9.586,9.5039,9.3097,9.0455,9.2001,1,1,0,1,1,1,1,6
300041.SZ,回天新材,化工原料,20221202,17.46,17.1633,17.048,17.179,17.2647,17.536,17.2257,17.7122,17.9867,18.8391,19.0082,18.3683,17.1968,16.4623,1,1,1,1,1,0,1,6
603029.SH,天鹅股份,农用机械,20221202,25.5,26.3167,25.36,26.82,26.2647,23.6035,19.6273,16.341,15.656,15.0756,14.6183,14.0337,13.483,13.5731,1,1,0,1,1,1,1,6
300057.SZ,万顺新材,铝,20221202,11.1,11.0133,10.75,10.927,10.6707,10.56,10.1087,9.9294,10.0497,10.3915,10.828,10.5617,9.974,9.4825,1,1,1,0,1,1,1,6
688418.SH,震有科技,通信设备,20221202,11.9,11.7433,11.474,11.414,11.42,11.535,11.4727,10.7444,10.7988,10.7685,10.7258,10.3777,10.0725,10.4413,1,1,0,1,1,1,1,6
300068.SZ,南都电源,电气设备,20221202,20.85,21.0733,21.096,20.505,20.132,20.1045,20.054,21.1058,21.7385,22.8096,22.5286,20.8962,19.1077,17.3543,1,1,1,1,1,0,1,6
603022.SH,新通联,广告包装,20221202,10.8,10.1267,9.926,9.843,9.942,10.014,9.8923,9.8496,10.0567,10.2199,10.1069,9.8351,9.5303,9.5972,1,1,0,1,1,1,1,6
300076.SZ,GQY视讯,IT设备,20221202,5.92,5.77,5.758,5.729,5.5907,5.512,5.3623,5.0434,5.0303,5.0584,5.0178,4.9164,4.7961,4.8776,1,1,0,1,1,1,1,6
300080.SZ,易成新能,电气设备,20221202,5.24,5.2033,5.192,5.209,5.2393,5.287,5.244,5.0898,5.1033,5.2891,5.429,5.4487,5.2252,5.0734,1,1,1,0,1,1,1,6
300093.SZ,金刚光伏,玻璃,20221202,47.8,46.1633,45.344,45.02,44.3827,44.1695,44.6407,47.219,48.2097,49.3928,49.8688,49.4179,45.9474,42.5414,1,1,1,1,1,0,1,6
688378.SH,奥来德,专用机械,20221202,58.19,56.8833,55.422,51.411,49.6853,48.168,44.147,39.3126,37.8265,37.7563,37.695,37.9018,37.8023,38.3607,1,1,0,1,1,1,1,6
300107.SZ,建新股份,化工原料,20221202,5.67,5.6367,5.614,5.605,5.648,5.6405,5.5703,5.4792,5.5553,5.6779,5.7004,5.6525,5.5437,5.4599,1,1,1,0,1,1,1,6
601998.SH,中信银行,银行,20221202,4.92,4.9767,4.986,4.917,4.8253,4.74,4.634,4.6206,4.6183,4.5695,4.5299,4.5031,4.4853,4.4812,1,1,1,1,1,1,0,6
300112.SZ,万讯自控,电器仪表,20221202,10.2,10.0567,10.124,10.304,10.2787,10.2815,10.2497,9.847,9.8838,10.1631,10.2631,10.1398,9.8073,9.7798,1,1,1,1,1,0,1,6
603786.SH,科博达,汽车配件,20221202,68.88,69.01,68.042,68.581,69.0747,70.0015,68.374,64.798,64.0545,62.9343,63.793,63.8858,61.0591,59.1924,1,1,1,1,1,0,1,6
601991.SH,大唐发电,火力发电,20221202,2.95,2.9667,2.978,2.93,2.87,2.8305,2.9467,3.216,3.3185,3.2681,3.1771,3.0353,2.9054,2.8131,1,1,1,1,1,0,1,6
300115.SZ,长盈精密,元器件,20221202,11.42,11.5367,11.578,11.826,12.0613,12.266,12.2883,11.9242,12.1372,12.5792,12.4487,11.8425,11.1508,10.9964,1,1,1,1,1,0,1,6
300119.SZ,瑞普生物,农业综合,20221202,20.69,19.94,19.754,19.764,20.1547,20.226,20.2403,20.3536,20.5637,20.1996,19.7079,19.1333,18.4893,18.6961,1,1,0,1,1,1,1,6
601988.SH,中国银行,银行,20221202,3.1,3.1167,3.12,3.105,3.0873,3.077,3.062,3.063,3.0633,3.0563,3.0553,3.0509,3.0384,3.0193,1,1,1,1,1,1,0,6
688386.SH,泛亚微透,化工原料,20221202,59.53,57.9767,57.416,57.83,57.518,56.79,53.2703,48.6568,48.1757,48.846,50.75,50.5527,47.7362,47.6322,1,1,1,1,1,0,1,6
601975.SH,招商南油,水运,20221202,4.35,4.4267,4.57,4.771,4.834,4.8745,4.9657,5.0774,4.9388,4.6701,4.4951,4.3009,4.0085,3.4978,1,1,1,1,1,0,1,6
300125.SZ,聆达股份,电气设备,20221202,25.75,25.6333,25.5,25.705,26.168,27.1925,27.3207,26.9346,27.3093,27.8165,27.4786,24.784,22.8991,20.7552,1,1,1,1,1,0,1,6
300137.SZ,先河环保,环境保护,20221202,6.18,6.1367,6.14,6.259,6.246,6.276,6.197,6.1344,6.062,6.0536,6.0527,5.9845,5.8741,6.0258,1,1,0,1,1,1,1,6
300374.SZ,中铁装配,其他建材,20221202,14.7,15.38,15.962,15.154,13.9253,13.3095,12.4437,12.0476,11.9918,11.712,11.5648,11.5137,11.4617,11.8058,1,1,0,1,1,1,1,6
300382.SZ,斯莱克,专用机械,20221202,20.32,20.74,20.95,21.683,22.3607,23.0115,23.0803,22.5038,22.2247,22.5772,22.5868,21.2618,19.4814,18.3499,1,1,1,1,1,0,1,6
300389.SZ,艾比森,半导体,20221202,10.14,9.7467,9.628,9.738,9.832,9.826,9.755,9.5056,9.5887,9.8823,10.0648,9.8451,9.4499,9.4445,1,1,1,1,1,0,1,6
600826.SH,兰生股份,商贸代理,20221202,9.61,9.2933,9.128,8.854,8.7473,8.6255,8.2973,7.9758,8.017,8.0299,8.0224,7.9214,7.8148,7.9662,1,1,0,1,1,1,1,6
300583.SZ,赛托生物,化学制药,20221202,25.4,25.08,24.97,25.221,25.708,25.9945,26.1783,25.9024,26.2843,26.4249,26.1888,25.214,24.3932,24.4957,1,1,0,1,1,1,1,6
600869.SH,远东股份,电气设备,20221202,5.68,5.6033,5.582,5.591,5.5773,5.6135,5.79,5.899,5.9213,6.1703,6.295,6.0492,5.6579,5.5065,1,1,1,1,1,0,1,6
600859.SH,王府井,百货,20221202,25.92,25.7133,25.286,24.178,24.5433,25.125,24.1387,23.67,23.6108,23.2765,22.9073,23.0813,22.9083,23.0217,1,1,0,1,1,1,1,6
300615.SZ,欣天科技,元器件,20221202,11.93,11.8267,11.736,12.079,12.1713,12.121,12.1387,11.8162,11.8562,12.0155,11.9473,11.6471,11.2893,11.3311,1,1,0,1,1,1,1,6
300620.SZ,光库科技,元器件,20221202,42.62,43.2167,43.284,42.887,41.3327,40.0235,38.694,36.3914,36.5867,38.1395,38.6263,37.3207,35.0248,35.4958,1,1,0,1,1,1,1,6
600850.SH,电科数字,软件服务,20221202,22.85,22.32,22.084,22.182,22.1653,21.8075,21.2133,19.7732,19.5342,19.4896,19.482,19.2742,19.009,19.5351,1,1,0,1,1,1,1,6
600845.SH,宝信软件,软件服务,20221202,40.66,40.3233,40.146,40.898,41.266,41.3435,41.296,40.0146,40.0632,39.7683,39.9934,40.2453,39.6513,39.0953,1,1,1,1,1,0,1,6
300645.SZ,正元智慧,软件服务,20221202,28.87,28.03,27.452,27.404,27.6233,27.7975,27.9953,25.1338,24.5132,23.8227,23.432,23.0058,22.3691,22.6934,1,1,0,1,1,1,1,6
600833.SH,第一医药,医药商业,20221202,13.35,13.3233,13.29,13.038,13.1147,12.583,11.8333,10.8986,10.7732,10.5613,10.455,10.4234,10.1853,10.3828,1,1,0,1,1,1,1,6
300666.SZ,江丰电子,半导体,20221202,77.37,78.27,78.474,80.132,80.5367,81.43,84.2273,86.9036,89.458,89.75,88.3066,81.332,75.799,70.9426,1,1,1,1,1,0,1,6
600829.SH,人民同泰,医药商业,20221202,7.37,7.3733,7.412,7.447,7.454,7.2695,6.9417,6.5214,6.476,6.3923,6.3263,6.2858,6.1778,6.2981,1,1,0,1,1,1,1,6
300686.SZ,智动力,元器件,20221202,17.43,17.57,17.438,17.698,17.3987,16.966,15.5783,14.4006,13.9953,13.6241,13.3358,12.8657,12.5188,12.556,1,1,0,1,1,1,1,6
600803.SH,新奥股份,供气供热,20221202,18.0,18.2533,18.348,18.089,17.8467,17.6465,17.1617,17.7086,18.0897,18.3608,18.1151,18.0657,17.7377,17.5187,1,1,1,0,1,1,1,6
601019.SH,山东出版,出版业,20221202,6.42,6.45,6.462,6.403,6.366,6.3275,6.228,6.2316,6.2935,6.2837,6.2221,6.1941,6.1432,6.1082,1,1,1,1,1,1,0,6
688201.SH,信安世纪,软件服务,20221202,61.66,60.19,59.358,60.749,60.634,60.1125,56.761,49.943,47.9282,45.7252,43.3081,40.6317,38.9134,39.3088,1,1,0,1,1,1,1,6
688198.SH,佰仁医疗,医疗保健,20221202,139.38,136.0833,134.318,135.014,138.8033,141.535,140.17,129.8934,128.5402,126.4232,125.9058,125.2456,123.5308,120.79,1,1,1,1,1,0,1,6
300715.SZ,凯伦股份,其他建材,20221202,14.82,14.9067,14.824,14.398,14.426,14.261,14.037,13.974,13.9318,14.0519,14.063,13.852,13.3644,13.5797,1,1,0,1,1,1,1,6
300717.SZ,华信新材,塑料,20221202,15.72,15.3933,15.272,15.275,15.1887,15.0935,14.834,14.2436,14.3055,14.366,14.3517,14.1243,13.8302,14.0764,1,1,0,1,1,1,1,6
300723.SZ,一品红,化学制药,20221202,35.4,35.7133,35.38,35.34,35.79,35.127,32.903,29.4088,28.567,28.0207,27.8999,27.8936,27.8756,27.9535,1,1,0,1,1,1,1,6
300730.SZ,科创信息,软件服务,20221202,13.16,13.42,13.318,13.232,13.5967,13.8455,14.1293,12.6782,12.1317,11.6787,11.4076,11.0941,10.855,11.1408,1,1,0,1,1,1,1,6
300733.SZ,西菱动力,汽车配件,20221202,23.38,23.3233,23.25,23.932,24.4233,24.684,24.296,24.3818,25.063,25.7252,25.384,24.7237,23.8506,23.2209,0,1,1,1,1,1,1,6
300736.SZ,百邦科技,通信设备,20221202,14.52,14.7133,14.586,14.544,13.8753,13.4475,12.8467,12.345,12.2302,11.9775,11.7006,11.2274,10.8489,10.9253,1,1,0,1,1,1,1,6
688190.SH,云路股份,矿物制品,20221202,86.67,85.4233,85.632,87.72,89.2247,91.344,91.8183,86.9612,86.7002,86.7937,88.2824,85.9273,82.4779,81.4683,1,1,1,1,1,0,1,6
300751.SZ,迈为股份,专用机械,20221202,451.49,438.5233,438.634,443.815,448.1187,459.977,468.2433,480.8014,486.1662,489.9525,486.9202,479.8806,454.5507,420.7313,0,1,1,1,1,1,1,6
300758.SZ,七彩化学,染料涂料,20221202,15.11,14.6967,14.576,13.853,13.282,12.7905,12.111,12.051,11.8937,12.2489,12.2232,11.9692,11.4941,11.658,1,1,0,1,1,1,1,6
300760.SZ,迈瑞医疗,医疗保健,20221202,328.0,329.4167,327.758,325.376,323.268,319.576,320.8307,312.032,309.5225,306.7889,305.2166,307.1983,306.1764,306.5418,1,1,0,1,1,1,1,6
600877.SH,声光电科,半导体,20221202,14.78,14.7867,14.704,14.923,14.9593,14.845,14.5333,13.9352,13.8977,14.0611,13.7804,13.0602,12.4519,12.6801,1,1,0,1,1,1,1,6
600886.SH,国投电力,水力发电,20221202,10.96,10.99,10.992,10.819,10.6387,10.5375,10.4453,10.6658,10.7975,10.7952,10.7144,10.6982,10.5392,10.3079,1,1,1,1,1,1,0,6
603886.SH,元祖股份,食品,20221202,19.29,18.8133,18.386,18.148,18.2447,18.1245,17.771,17.7234,17.751,17.7389,17.4883,17.3068,17.0683,17.4627,1,1,0,1,1,1,1,6
300567.SZ,精测电子,电器仪表,20221202,56.91,56.5467,56.604,56.394,56.0,56.3145,54.56,50.9674,49.5005,48.7065,47.8723,46.5151,44.6827,45.0533,1,1,0,1,1,1,1,6
300415.SZ,伊之密,专用机械,20221202,19.69,19.8667,19.636,20.482,20.9633,21.236,21.2233,20.7536,20.9213,21.5621,21.6456,20.8276,19.1155,17.9067,1,1,1,1,1,0,1,6
601007.SH,金陵饭店,酒店餐饮,20221202,9.71,9.7233,9.572,9.039,9.15,9.272,8.9653,8.6144,8.5927,8.4668,8.424,8.7012,8.7772,8.3892,1,1,1,0,1,1,1,6
300421.SZ,力星股份,机械基件,20221202,13.5,13.76,14.226,14.055,14.108,14.3655,14.2823,14.3094,14.8253,15.0904,14.5492,14.1092,13.1132,12.7906,1,1,1,1,1,0,1,6
601006.SH,大秦铁路,铁路,20221202,6.77,6.8,6.796,6.722,6.6633,6.645,6.618,6.679,6.6765,6.604,6.5152,6.414,6.3636,6.3578,1,1,1,1,1,1,0,6
300430.SZ,诚益通,电器仪表,20221202,12.42,12.4067,12.492,13.159,13.604,13.7645,13.7577,12.547,12.0518,11.7236,11.5386,11.2105,10.8199,10.9734,1,1,0,1,1,1,1,6
300434.SZ,金石亚药,化学制药,20221202,11.78,11.6767,11.402,11.275,11.73,11.0145,10.1357,9.2412,9.0865,8.9887,8.9699,9.0906,9.0488,9.122,1,1,0,1,1,1,1,6
